,building_i,name,use,suburb_loc,town_city,territoria,capture_me,capture_so,capture__1,capture__2,capture__3,capture__4,last_modif,geometry,affected_area,affected_length
2083659,1901451,,Unknown,Jackett Island,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1603224.7220165867 5443780.245464798, 1603215.5597315552 5443779.473469709, 1603214.4481039345 5443792.665330609, 1603223.6104605542 5443793.437400079, 1603224.7220165867 5443780.245464798))",121.72658737822168,44.866876117701935
2060285,4688817,,Unknown,Jackett Island,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1602991.5856851528 5443795.99309001, 1602984.874461064 5443793.441566225, 1602983.5519331633 5443796.920090774, 1602990.2631556427 5443799.47168767, 1602991.5856851528 5443795.99309001))",26.719912071856793,21.802777054109963
2069061,4688983,,Unknown,Jackett Island,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1602979.8835174898 5443795.622712476, 1602975.5106547645 5443794.627937068, 1602975.1355101627 5443796.276848352, 1602973.5974093643 5443795.926953396, 1602973.0311458993 5443798.416021028, 1602978.9421077822 5443799.760764504, 1602979.8835174898 5443795.622712476))",23.058153351030224,20.61148105727714
2055446,4688984,,Unknown,Jackett Island,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1602988.2510161006 5443802.711050842, 1602982.178444466 5443800.962161031, 1602979.1982528465 5443811.310208795, 1602985.270748253 5443813.059107707, 1602986.3867312376 5443809.184202313, 1602988.537273965 5443809.803564314, 1602989.4240915102 5443806.724365095, 1602987.2735487958 5443806.105003069, 1602988.2510161006 5443802.711050842))",75.22221176228983,38.651940130273374
2093363,1901452,,Unknown,Jackett Island,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1603217.8686154361 5443810.169444484, 1603217.5754747854 5443807.087196694, 1603213.8222443662 5443807.44415684, 1603214.1154565422 5443810.526479557, 1603217.8686154361 5443810.169444484))",11.673079821745443,13.732663523848846
2118381,1901456,,Unknown,Jackett Island,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1603201.2434403286 5443820.548720243, 1603207.5716232248 5443819.38350105, 1603205.7734690376 5443809.617859922, 1603197.8349416957 5443811.079687873, 1603197.959041501 5443811.753520624, 1603191.8063685538 5443812.886481418, 1603192.1409404508 5443814.7034179745, 1603187.72499897 5443821.229398249, 1603196.6817130765 5443827.290146442, 1603201.2434403286 5443820.548720243))",195.41514916483683,60.05917432342058
2083658,1901450,,Unknown,Jackett Island,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1603006.5079282857 5443850.417254517, 1602999.8905438522 5443829.3442831375, 1602994.4500357686 5443831.05269061, 1602992.7165138419 5443825.532291485, 1602985.0862117584 5443827.928436637, 1602986.1388295349 5443831.280364155, 1602987.9396449225 5443830.714851023, 1602990.682858053 5443839.450632658, 1602989.7901974234 5443839.730894212, 1602991.9144639347 5443846.495751885, 1602993.7169013422 5443845.929763288, 1602996.1477093385 5443853.670641167, 1603006.5079282857 5443850.417254517))",301.7947277713027,85.01905515155326
2065206,4688819,,Unknown,Jackett Island,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1603020.1684849407 5443904.525992514, 1603011.3701930118 5443904.24696469, 1603011.1566387694 5443910.980283203, 1603019.9549307083 5443911.25931078, 1603020.1684849407 5443904.525992514))",59.301288421145046,31.078838858521674
2077241,1882497,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600539.8259099938 5452867.6962185, 1600539.8154960063 5452876.959508434, 1600549.3764822874 5452876.970234861, 1600549.3710587898 5452881.775699944, 1600558.2822025907 5452881.785723426, 1600558.2906205265 5452874.307819818, 1600574.4408533562 5452874.326000531, 1600574.448272977 5452867.735111794, 1600539.8259099938 5452867.6962185))",320.37913998540483,97.38233481920103
2106937,1882552,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600566.2770188 5452913.168288908, 1600566.6865803518 5452914.818901279, 1600575.7626303297 5452912.5667905845, 1600573.0714299113 5452901.721065077, 1600552.7669421234 5452906.75929667, 1600555.0485797455 5452915.954483775, 1600566.2770188 5452913.168288908))",214.1016972986564,64.18980643733313
2106933,1882499,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600587.7642142621 5452945.687517797, 1600587.8004881132 5452939.076216539, 1600580.2430989596 5452939.034749683, 1600580.2296398073 5452941.485387855, 1600577.0949553044 5452941.468171, 1600577.0721397712 5452945.628870942, 1600587.7642142621 5452945.687517797))",63.008617576926625,34.60730842570613
2111699,1882498,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600568.6932587936 5452951.087205325, 1600566.1779248982 5452939.187801227, 1600555.0213331957 5452941.5460814675, 1600556.695069575 5452949.464079999, 1600560.5100085805 5452948.657658782, 1600561.3516075579 5452952.639100966, 1600568.6932587936 5452951.087205325))",122.82116560200116,47.13096872600532
2057718,4679597,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600587.6288572773 5452961.122525064, 1600587.8439986678 5452955.153248549, 1600582.1599237355 5452954.948349306, 1600581.9447814971 5452960.917662562, 1600587.6288572773 5452961.122525064))",33.974000393578436,23.321874456569027
2106934,1882501,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600566.633743119 5452972.655856132, 1600566.6304996698 5452975.560808819, 1600574.193149983 5452975.569292635, 1600574.1998370076 5452969.597906026, 1600580.9105563438 5452969.605444841, 1600580.9190673442 5452962.041623694, 1600560.061160719 5452962.018173653, 1600560.0554735027 5452967.092151597, 1600563.3667829607 5452967.095880696, 1600563.3635696447 5452969.959062252, 1600565.9615335905 5452972.655096963, 1600566.633743119 5452972.655856132))",201.21539122089382,67.23621985551743
2077242,1882503,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600596.5675305226 5452984.157386214, 1600596.7408330713 5452979.349256061, 1600594.4785815116 5452979.267726103, 1600594.3052789592 5452984.075856303, 1600596.5675305226 5452984.157386214))",10.891329344787033,14.149945231490378
2082065,1882502,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600591.8416152901 5452986.755895581, 1600592.000021307 5452980.954785125, 1600582.363719621 5452980.691648414, 1600582.2053135948 5452986.492759103, 1600591.8416152901 5452986.755895581))",55.94293403578954,30.886333259340752
2096923,1882504,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600572.5062921648 5452994.864958707, 1600572.3589211015 5452993.067226201, 1600577.4783960127 5452992.647614335, 1600577.3368089676 5452990.920174501, 1600580.5173804858 5452990.65948828, 1600580.0630941407 5452985.116976696, 1600576.6937316658 5452985.393141442, 1600576.384549025 5452981.62110311, 1600566.9749799068 5452982.392351886, 1600568.027333902 5452995.232073, 1600572.5062921648 5452994.864958707))",131.83317004458638,51.4091993012138
2086903,1882505,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600591.0606328545 5452998.4747136645, 1600590.6189447374 5452994.706812439, 1600592.792828246 5452994.451993146, 1600592.4609024273 5452991.620110848, 1600584.4360347579 5452992.560777779, 1600585.2096487405 5452999.160561484, 1600591.0606328545 5452998.4747136645))",45.38649680234538,29.449562562654542
2091884,1882506,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600581.44532405 5453011.481403253, 1600580.5961023078 5453000.5338874, 1600572.4133999893 5453001.168615756, 1600572.6106500626 5453003.711422295, 1600565.5204834614 5453004.261401144, 1600566.1724552386 5453012.66611107, 1600581.44532405 5453011.481403253))",150.06864870456494,52.59830640877423
2082070,1882548,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600789.5755667186 5453009.949483584, 1600775.5997326572 5453009.140151913, 1600775.2482244822 5453015.210106638, 1600789.2240585762 5453016.0194379585, 1600789.5755667186 5453009.949483584))",85.11716427214918,40.15874452241506
2091885,1882507,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600623.4272425768 5453024.648225982, 1600623.1487098215 5453018.710429713, 1600609.8321158632 5453019.335095042, 1600610.110649495 5453025.272855038, 1600623.4272425768 5453024.648225982))",79.24496277431996,38.55108623785112
2111702,1882547,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600782.1531000654 5453018.858712406, 1600773.4290421223 5453026.975694407, 1600772.0416063396 5453043.387781809, 1600780.5075161364 5453043.840986833, 1600781.1952790655 5453030.993306736, 1600788.3399251937 5453024.345779584, 1600782.1531000654 5453018.858712406))",210.26593327578115,67.75926063658112
2062682,4679592,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600457.4657397033 5453033.566452258, 1600453.5007163193 5453027.4458224, 1600450.3329411547 5453029.497969224, 1600454.2979646437 5453035.618599125, 1600457.4657397033 5453033.566452258))",27.525589340512315,22.13420931438241
2082066,1882508,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600617.104383673 5453032.240517173, 1600609.2218896197 5453028.720399021, 1600605.6359964022 5453036.7501260955, 1600602.936935349 5453035.544804021, 1600599.7153200302 5453042.758876563, 1600606.1051827718 5453045.612429116, 1600606.5733767778 5453044.563998341, 1600610.765068795 5453046.435922152, 1600617.104383673 5453032.240517173))",162.20590030472016,56.56709993748504
2111700,1882510,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600645.8346731153 5453049.020890355, 1600645.7696738103 5453045.040680472, 1600650.705529652 5453044.960074345, 1600650.601203068 5453038.571554666, 1600637.9414937738 5453038.778322497, 1600638.0504755846 5453045.452312667, 1600637.2602218771 5453045.465196328, 1600637.3205659797 5453049.159936193, 1600645.8346731153 5453049.020890355))",114.56956976354249,47.6437374567723
2096924,1882509,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600584.7846913447 5453044.980621727, 1600569.06911095 5453040.156609878, 1600566.4952013865 5453048.541755305, 1600582.210781265 5453053.365803253, 1600584.7846913447 5453044.980621727))",144.19432650528,50.42123976257553
2052772,4679593,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600582.4368791669 5453059.482301191, 1600582.5228426405 5453053.435872804, 1600576.6387244998 5453053.352241838, 1600576.5527976218 5453059.398671213, 1600582.4368791669 5453059.482301191))",35.58497886220493,23.8634676041767
2082067,1882511,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600649.8314934475 5453056.291534228, 1600643.8352431024 5453054.872511972, 1600644.4554466424 5453052.25168088, 1600641.814875652 5453051.626813346, 1600641.264420161 5453053.952786203, 1600635.0488474495 5453052.481860764, 1600632.574735528 5453062.936411246, 1600641.7942055531 5453065.118243207, 1600641.5539896442 5453066.133382569, 1600647.1869122975 5453067.466438384, 1600649.8314934475 5453056.291534228))",174.62935687094964,58.8787449648766
2062639,4697254,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600593.7552519361 5453061.3002285035, 1600593.970154642 5453064.423495382, 1600592.2614295064 5453064.541035987, 1600592.6184279332 5453069.730056549, 1600606.7094183313 5453068.760637683, 1600606.4225107953 5453064.590317946, 1600614.438594264 5453064.038831594, 1600614.1536370523 5453059.896859394, 1600593.7552519361 5453061.3002285035))",145.68020292157732,60.98257317035653
2096925,1882514,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600541.6836398104 5453086.6418790445, 1600541.1750771252 5453082.7450857805, 1600535.64650016 5453083.466602167, 1600536.1550628722 5453087.363395519, 1600541.6836398104 5453086.6418790445))",21.910658009726564,19.01059695974788
2111697,1882446,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600604.4359793556 5453089.495067726, 1600604.1952719372 5453083.188030765, 1600602.0490727564 5453083.269942434, 1600601.9456094892 5453080.559161331, 1600581.5847431961 5453081.336219934, 1600581.9289138727 5453090.354046717, 1600604.4359793556 5453089.495067726))",197.43398838185246,63.09567705849504
2082071,1882549,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600615.9621159171 5453093.0965641085, 1600615.6247859169 5453088.980807592, 1600604.7327378383 5453089.873562651, 1600605.0700678711 5453093.98931935, 1600615.9621159171 5453093.0965641085))",45.13017189229842,30.116262087259734
2062680,4679587,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600624.2006724013 5453093.382114002, 1600623.978378275 5453089.931048792, 1600620.8426562336 5453090.1330414545, 1600621.0649503658 5453093.584106709, 1600624.2006724013 5453093.382114002))",10.86648309229826,13.200876614484248
2096926,1882515,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600544.6977287948 5453094.337887964, 1600543.2232031007 5453089.495501024, 1600535.75719434 5453091.7689235015, 1600537.231720126 5453096.611310575, 1600544.6977287948 5453094.337887964))",39.50552365467426,25.73275901162816
2082116,1882973,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600645.9557763187 5453100.313307066, 1600647.5107517994 5453100.610326302, 1600650.2563240535 5453086.237077821, 1600642.3113707297 5453084.719443729, 1600641.9056927334 5453086.843165492, 1600635.900457181 5453085.696045471, 1600634.653247373 5453092.225330459, 1600636.0347550015 5453092.489221865, 1600634.3836970022 5453101.1327134315, 1600645.3974039215 5453103.236519451, 1600645.9557763187 5453100.313307066))",219.78634007602363,63.62324966865661
2102190,1882512,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600623.8840507534 5453102.8360748, 1600623.599186722 5453094.406724193, 1600617.6441592255 5453094.607965777, 1600617.9290598733 5453103.03731743, 1600623.8840507534 5453102.8360748))",50.254193752648725,28.785144692699795
2116715,1882449,,Unknown,Riwaka,,Tasman District,Feature Extraction,NZ Aerial Imagery,1145,Tasman 0.3m Rural Aerial Photos (2018-2019),2019-01-02,2019-03-04,2020-07-13,"POLYGON ((1600653.5204618904 5453116.081007884, 1600653.768326869 5453107.004758956, 1600647.582971577 5453106.83581875, 1600647.3351065933 5453115.912067909, 1600653.5204618904 5453116.081007884))",56.18169940748176,30.534589791700082
